Key,Bestiary Index,First Monster,Second Monster,Fusion Name,Basis for Type,Attack Kind,Physicality,Target,Base Power,Status Type,Status Effect
Hauntome_Adeptile,-1,Hauntome,Adeptile,Haunttile,Second,Beam,Ranged,Single,200,Debuff Target,Ranged Attack Down
Hauntome_Aeroboros,-1,Hauntome,Aeroboros,Hauntboros,First,Fist,Melee,Team,112,Debuff Target,Bomb
Hauntome_Allseer,-1,Hauntome,Allseer,Hauntseer,First,Beam,Ranged,Single,200,Debuff Target,Poisoned
Hauntome_Amphare,-1,Hauntome,Amphare,Haunthare,Second,Sword,Melee,Single,200,Debuff Target,Berserk
Hauntome_Anathema,-1,Hauntome,Anathema,Hauntthema,First,Axe,Melee,Single,200,Buff Self,Cottoned On
Hauntome_Apocrowlypse,-1,Hauntome,Apocrowlypse,Hauntcrowlypse,First,Sword,Melee,Single,200,Debuff Target,Shrapnel
Hauntome_Arkidd,-1,Hauntome,Arkidd,Hauntkidd,Second,Axe,Melee,Single,200,Buff Self,Cottoned On
Hauntome_Artillerex,-1,Hauntome,Artillerex,Hauntrex,First,Beam,Ranged,Single,200,Buff Self,Accuracy Up
Hauntome_Auriclaw,-1,Hauntome,Auriclaw,Hauntclaw,First,Sword,Melee,Single,200,Debuff Target,Berserk
Hauntome_Averevoir,-1,Hauntome,Averevoir,Hauntrevoir,First,Axe,Melee,Single,200,Buff Self,Melee Attack Up
Hauntome_Bansheep,-1,Hauntome,Bansheep,Hauntsheep,Second,Axe,Melee,Single,200,Debuff Target,Bomb
Hauntome_Beanstalker,-1,Hauntome,Beanstalker,Hauntstalker,First,Shards,Ranged,Team,112,Debuff Target,Berserk
Hauntome_Pawper,-1,Hauntome,Pawper,Hauntper,Second,Beam,Ranged,Single,200,Buff Self,Contact Dmg
Hauntome_Pawprince,-1,Hauntome,Pawprince,Hauntprince,First,Shards,Ranged,Team,150,Buff Self,Ranged Defence Up
Hauntome_Binterloper,-1,Hauntome,Binterloper,Hauntloper,Second,Blast,Melee,Single,200,Buff Self,Mind-Meld
Hauntome_Binvader,-1,Hauntome,Binvader,Hauntvader,First,Axe,Melee,Single,200,Buff Self,Healing Steam
Hauntome_Blossomaw,-1,Hauntome,Blossomaw,Hauntmaw,First,Blast,Melee,Single,200,Buff Self,Contact Dmg
Hauntome_Blunderbusk,-1,Hauntome,Blunderbusk,Hauntbusk,Second,Axe,Melee,Single,200,Buff Self,Ranged Defence Up
Hauntome_Boltam,-1,Hauntome,Boltam,Haunttam,First,Blast,Melee,Single,200,Buff Self,Ranged Attack Up
Hauntome_Braxsuit,-1,Hauntome,Braxsuit,Hauntsuit,Second,Fist,Melee,Team,150,Buff Self,Mind-Meld
Hauntome_Brushroom,-1,Hauntome,Brushroom,Hauntroom,Second,Meteor,Ranged,Team,112,Debuff Target,Evasion Down
Hauntome_Bulletino,-1,Hauntome,Bulletino,Haunttino,First,Axe,Melee,Single,200,Debuff Target,Conductive
Hauntome_Burnace,-1,Hauntome,Burnace,Hauntace,First,Bomb,Ranged,Team,112,Debuff Target,Ranged Attack Down
Hauntome_Busheye,-1,Hauntome,Busheye,Hauntsheye,First,Beam,Ranged,Single,200,Buff Self,AP Boost
Hauntome_Candevil,-1,Hauntome,Candevil,Hauntdevil,Second,Shards,Ranged,Team,150,Buff Self,Healing Leaf
Hauntome_Capricorpse,-1,Hauntome,Capricorpse,Hauntcorpse,Second,Smash,Melee,Team,112,Debuff Target,AP Drain
Hauntome_Carniviper,-1,Hauntome,Carniviper,Hauntviper,First,Fist,Melee,Team,150,Buff Self,Ranged Defence Up
Hauntome_Cat-5,-1,Hauntome,Cat-5,Haunt-5,First,Sword,Melee,Single,200,Debuff Target,Melee Defence Down
Hauntome_Charlequin,-1,Hauntome,Charlequin,Hauntquin,First,Axe,Melee,Single,200,Buff Self,Evasion Up
Hauntome_Clocksley,-1,Hauntome,Clocksley,Hauntsley,First,Smash,Melee,Team,150,Buff Self,Mind-Meld
Hauntome_Cluckabilly,-1,Hauntome,Cluckabilly,Hauntbilly,Second,Smash,Melee,Team,112,Debuff Target,Unitarget
Hauntome_Coaldron,-1,Hauntome,Coaldron,Hauntdron,Second,Sword,Melee,Single,200,Debuff Target,Confused
Hauntome_Cryoshear,-1,Hauntome,Cryoshear,Hauntshear,Second,Wheel,Melee,Team,150,Buff Self,Ranged Defence Up
Hauntome_Dandylion,-1,Hauntome,Dandylion,Hauntlion,First,Shards,Ranged,Team,112,Debuff Target,Confused
Hauntome_Decibelle,-1,Hauntome,Decibelle,Hauntbelle,First,Arrow,Ranged,Single,200,Buff Self,AP Boost
Hauntome_Diveal,-1,Hauntome,Diveal,Hauntveal,First,Fist,Melee,Team,112,Debuff Target,Accuracy Down
Hauntome_Diveberg,-1,Hauntome,Diveberg,Hauntberg,First,Meteor,Ranged,Team,150,Buff Self,Ranged Attack Up
Hauntome_Djinn Entonic,-1,Hauntome,Djinn Entonic,Hauntentonic,First,Meteor,Ranged,Team,112,Debuff Target,Poisoned
Hauntome_Dominoth,-1,Hauntome,Dominoth,Hauntnoth,Second,Beam,Ranged,Single,200,Debuff Target,Confused
Hauntome_Draculeaf,-1,Hauntome,Draculeaf,Hauntleaf,Second,Bomb,Ranged,Team,150,Buff Self,Contact Dmg
Hauntome_Elfless,-1,Hauntome,Elfless,Hauntless,Second,Shards,Ranged,Team,112,Debuff Target,Unitarget
Hauntome_Faerious,-1,Hauntome,Faerious,Hauntrious,Second,Sword,Melee,Single,200,Buff Self,Melee Attack Up
Hauntome_Faucetear,-1,Hauntome,Faucetear,Haunttear,First,Smash,Melee,Team,150,Buff Self,Cottoned On
Hauntome_Ferriclaw,-1,Hauntome,Ferriclaw,Hauntclaw,Second,Smash,Melee,Team,112,Debuff Target,Conductive
Hauntome_Flapwoods,-1,Hauntome,Flapwoods,Hauntwoods,First,Beam,Ranged,Single,200,Debuff Target,Glass Bonds
Hauntome_Folklord,-1,Hauntome,Folklord,Hauntlord,First,Spikes,Ranged,Single,200,Buff Self,Ranged Attack Up
Hauntome_Fortiwinx,-1,Hauntome,Fortiwinx,Hauntwinx,First,Sword,Melee,Single,200,Debuff Target,Conductive
Hauntome_Fountess,-1,Hauntome,Fountess,Haunttess,First,Meteor,Ranged,Team,112,Debuff Target,Petrified
Hauntome_Fragliacci,-1,Hauntome,Fragliacci,Hauntliacci,Second,Bomb,Ranged,Team,150,Buff Self,Healing Steam
Hauntome_Frillypad,-1,Hauntome,Frillypad,Hauntpad,Second,Meteor,Ranged,Team,112,Debuff Target,Unitarget
Hauntome_Fungogh,-1,Hauntome,Fungogh,Hauntgogh,First,Sword,Melee,Single,200,Debuff Target,Melee Defence Down
Hauntome_Galagor,-1,Hauntome,Galagor,Hauntgor,Second,Meteor,Ranged,Team,112,Debuff Target,Sleep
Hauntome_Gearyu,-1,Hauntome,Gearyu,Hauntryu,First,Spikes,Ranged,Single,200,Debuff Target,Ranged Defence Down
Hauntome_Glaistain,-1,Hauntome,Glaistain,Hauntstain,Second,Bomb,Ranged,Team,150,Buff Self,AP Boost
Hauntome_Grampus,-1,Hauntome,Grampus,Hauntpus,First,Shards,Ranged,Team,112,Debuff Target,Burned
Hauntome_Gumbaal,-1,Hauntome,Gumbaal,Hauntbaal,First,Wheel,Melee,Team,150,Buff Self,Multitarget
Hauntome_Hauntome,-1,Hauntome,Hauntome,Mutant Hauntome,Second,Shards,Ranged,Team,112,Debuff Target,Sleep
Hauntome_Hedgeherne,-1,Hauntome,Hedgeherne,Hauntherne,First,Axe,Melee,Single,200,Buff Self,Ranged Defence Up
Hauntome_Hopskin,-1,Hauntome,Hopskin,Hauntskin,First,Axe,Melee,Single,200,Buff Self,Ranged Attack Up
Hauntome_Huntorch,-1,Hauntome,Huntorch,Haunttorch,Second,Smash,Melee,Team,150,Buff Self,Melee Attack Up
Hauntome_Icepeck,-1,Hauntome,Icepeck,Hauntpeck,Second,Smash,Melee,Team,150,Buff Self,Contact Dmg
Hauntome_Jellyton,-1,Hauntome,Jellyton,Hauntton,First,Bomb,Ranged,Team,150,Buff Self,Contact Dmg
Hauntome_Jormungold,-1,Hauntome,Jormungold,Hauntgold,First,Arrow,Ranged,Single,200,Debuff Target,Petrified
Hauntome_Jumpkin,-1,Hauntome,Jumpkin,Hauntkin,First,Beam,Ranged,Single,200,Buff Self,AP Boost
Hauntome_Khepri,-1,Hauntome,Khepri,Hauntpri,Second,Bomb,Ranged,Team,112,Debuff Target,Flinched
Hauntome_Khufo,-1,Hauntome,Khufo,Hauntfo,Second,Meteor,Ranged,Team,112,Debuff Target,Melee Defence Down
Hauntome_Kingrave,-1,Hauntome,Kingrave,Hauntgrave,First,Arrow,Ranged,Single,200,Debuff Target,Melee Defence Down
Hauntome_Kirikuri,-1,Hauntome,Kirikuri,Hauntkuri,First,Fist,Melee,Team,112,Debuff Target,Poisoned
Hauntome_Kittelly,-1,Hauntome,Kittelly,Haunttelly,First,Axe,Melee,Single,200,Debuff Target,Accuracy Down
Hauntome_Kuneko,-1,Hauntome,Kuneko,Hauntneko,First,Blast,Melee,Single,200,Debuff Target,Bomb
Hauntome_Lapacitor,-1,Hauntome,Lapacitor,Hauntpacitor,First,Sword,Melee,Single,200,Debuff Target,Ranged Attack Down
Hauntome_Liligator,-1,Hauntome,Liligator,Hauntgator,First,Arrow,Ranged,Single,200,Buff Self,Melee Defence Up
Hauntome_Littlered,-1,Hauntome,Littlered,Hauntred,Second,Bomb,Ranged,Team,112,Debuff Target,Sleep
Hauntome_Lobstacle,-1,Hauntome,Lobstacle,Hauntstacle,First,Smash,Melee,Team,112,Debuff Target,Melee Attack Down
Hauntome_Macabra,-1,Hauntome,Macabra,Hauntcabra,First,Sword,Melee,Single,200,Buff Self,Multitarget
Hauntome_Majortom,-1,Hauntome,Majortom,Haunttom,First,Wheel,Melee,Team,150,Buff Self,Melee Defence Up
Hauntome_Malchemy,-1,Hauntome,Malchemy,Hauntchemy,First,Wheel,Melee,Team,150,Buff Self,Ranged Attack Up
Hauntome_Manispear,-1,Hauntome,Manispear,Hauntspear,First,Beam,Ranged,Single,200,Debuff Target,Ranged Attack Down
Hauntome_Mardiusa,-1,Hauntome,Mardiusa,Hauntdiusa,First,Sword,Melee,Single,200,Buff Self,Parry Stance
Hauntome_Mascotorn,-1,Hauntome,Mascotorn,Haunttorn,First,Spikes,Ranged,Single,200,Debuff Target,Poisoned
Hauntome_Mascotoy,-1,Hauntome,Mascotoy,Haunttoy,First,Shards,Ranged,Team,150,Buff Self,Evasion Up
Hauntome_Masquerattle,-1,Hauntome,Masquerattle,Hauntrattle,First,Shards,Ranged,Team,112,Debuff Target,Poisoned
Hauntome_Miasmodeus,-1,Hauntome,Miasmodeus,Hauntmodeus,First,Fist,Melee,Team,150,Buff Self,Speed Up
Hauntome_Minortom,-1,Hauntome,Minortom,Haunttom,First,Arrow,Ranged,Single,200,Buff Self,Mind-Meld
Hauntome_Minosteam,-1,Hauntome,Minosteam,Hauntsteam,Second,Meteor,Ranged,Team,150,Buff Self,Healing Steam
Hauntome_Miss Mimic,-1,Hauntome,Miss Mimic,Hauntmimic,First,Blast,Melee,Single,200,Buff Self,Ranged Defence Up
Hauntome_Mothmanic,-1,Hauntome,Mothmanic,Hauntmanic,First,Spikes,Ranged,Single,200,Buff Self,Cottoned On
Hauntome_Muskrateer,-1,Hauntome,Muskrateer,Hauntrateer,First,Fist,Melee,Team,150,Buff Self,Contact Dmg
Hauntome_Nevermort,-1,Hauntome,Nevermort,Hauntmort,First,Bomb,Ranged,Team,150,Buff Self,AP Boost
Hauntome_Padpole,-1,Hauntome,Padpole,Hauntpole,First,Bomb,Ranged,Team,150,Buff Self,Locked On
Hauntome_Palangolin,-1,Hauntome,Palangolin,Hauntgolin,Second,Bomb,Ranged,Team,150,Buff Self,Evasion Up
Hauntome_Pawndead,-1,Hauntome,Pawndead,Hauntdead,Second,Fist,Melee,Team,150,Buff Self,Multitarget
Hauntome_Picksie,-1,Hauntome,Picksie,Hauntsie,Second,Sword,Melee,Single,200,Debuff Target,Melee Attack Down
Hauntome_Pinbolt,-1,Hauntome,Pinbolt,Hauntbolt,First,Bomb,Ranged,Team,150,Buff Self,Melee Attack Up
Hauntome_Plasmantler,-1,Hauntome,Plasmantler,Hauntmantler,Second,Axe,Melee,Single,200,Buff Self,Melee Attack Up
Hauntome_Pombomb,-1,Hauntome,Pombomb,Hauntbomb,First,Axe,Melee,Single,200,Debuff Target,Shrapnel
Hauntome_Pondwalker,-1,Hauntome,Pondwalker,Hauntwalker,First,Beam,Ranged,Single,200,Debuff Target,Evasion Down
Hauntome_Puppercut,-1,Hauntome,Puppercut,Hauntcut,Second,Blast,Melee,Single,200,Debuff Target,Speed Down
Hauntome_Pyromeleon,-1,Hauntome,Pyromeleon,Hauntmeleon,First,Meteor,Ranged,Team,150,Buff Self,Speed Up
Hauntome_Queenyx,-1,Hauntome,Queenyx,Hauntnyx,Second,Beam,Ranged,Single,200,Buff Self,Multistrike
Hauntome_Ramtasm,-1,Hauntome,Ramtasm,Haunttasm,First,Arrow,Ranged,Single,200,Buff Self,Speed Up
Hauntome_Ratcousel,-1,Hauntome,Ratcousel,Hauntcousel,Second,Bomb,Ranged,Team,112,Debuff Target,AP Drain
Hauntome_Regensea,-1,Hauntome,Regensea,Hauntsea,First,Axe,Melee,Single,200,Buff Self,Contact Dmg
Hauntome_Ripterra,-1,Hauntome,Ripterra,Hauntterra,First,Shards,Ranged,Team,150,Buff Self,Parry Stance
Hauntome_Robindam,-1,Hauntome,Robindam,Hauntdam,Second,Blast,Melee,Single,200,Buff Self,Melee Defence Up
Hauntome_Rockertrice,-1,Hauntome,Rockertrice,Haunttrice,First,Beam,Ranged,Single,200,Debuff Target,Confused
Hauntome_Rosehood,-1,Hauntome,Rosehood,Haunthood,First,Smash,Melee,Team,150,Buff Self,Ranged Attack Up
Hauntome_Salamagus,-1,Hauntome,Salamagus,Hauntmagus,Second,Sword,Melee,Single,200,Buff Self,Healing Steam
Hauntome_Sanzatime,-1,Hauntome,Sanzatime,Haunttime,First,Fist,Melee,Team,150,Buff Self,Melee Attack Up
Hauntome_Scampire,-1,Hauntome,Scampire,Hauntpire,Second,Smash,Melee,Team,150,Buff Self,Melee Attack Up
Hauntome_Scarleteeth,-1,Hauntome,Scarleteeth,Hauntteeth,First,Arrow,Ranged,Single,200,Debuff Target,Evasion Down
Hauntome_Scubalrus,-1,Hauntome,Scubalrus,Hauntbalrus,Second,Blast,Melee,Single,200,Debuff Target,Petrified
Hauntome_Sharktanker,-1,Hauntome,Sharktanker,Haunttanker,Second,Shards,Ranged,Team,150,Buff Self,Multitarget
Hauntome_Shining Kuneko,-1,Hauntome,Shining Kuneko,Haunt-kuneko,Second,Smash,Melee,Team,112,Debuff Target,Flinched
Hauntome_Sirenade,-1,Hauntome,Sirenade,Hauntnade,Second,Shards,Ranged,Team,150,Buff Self,Contact Dmg
Hauntome_Skelevangelist,-1,Hauntome,Skelevangelist,Hauntvangelist,First,Smash,Melee,Team,150,Buff Self,Evasion Up
Hauntome_Smogmagog,-1,Hauntome,Smogmagog,Hauntmagog,Second,Shards,Ranged,Team,112,Debuff Target,Accuracy Down
Hauntome_Snoopin,-1,Hauntome,Snoopin,Hauntpin,First,Smash,Melee,Team,150,Buff Self,Healing Leaf
Hauntome_Southpaw,-1,Hauntome,Southpaw,Hauntpaw,First,Axe,Melee,Single,200,Debuff Target,Sleep
Hauntome_Sparktan,-1,Hauntome,Sparktan,Haunttan,First,Sword,Melee,Single,200,Debuff Target,Confused
Hauntome_Spirouette,-1,Hauntome,Spirouette,Hauntette,Second,Spikes,Ranged,Single,200,Buff Self,Speed Up
Hauntome_Spitzfyre,-1,Hauntome,Spitzfyre,Hauntfyre,First,Wheel,Melee,Team,112,Debuff Target,Petrified
Hauntome_Spooki-onna,-1,Hauntome,Spooki-onna,Haunt-onna,Second,Sword,Melee,Single,200,Buff Self,Multistrike
Hauntome_Springheel,-1,Hauntome,Springheel,Hauntheel,Second,Spikes,Ranged,Single,200,Debuff Target,Accuracy Down
Hauntome_Squirey,-1,Hauntome,Squirey,Hauntrey,Second,Beam,Ranged,Single,200,Debuff Target,Poisoned
Hauntome_Stardigrade,-1,Hauntome,Stardigrade,Hauntgrade,First,Bomb,Ranged,Team,150,Buff Self,Parry Stance
Hauntome_Terracooka,-1,Hauntome,Terracooka,Hauntcooka,First,Blast,Melee,Single,200,Debuff Target,Unitarget
Hauntome_Thwackalope,-1,Hauntome,Thwackalope,Hauntlope,First,Wheel,Melee,Team,150,Buff Self,Cottoned On
Hauntome_Tokusect,-1,Hauntome,Tokusect,Hauntsect,First,Blast,Melee,Single,200,Debuff Target,Conductive
Hauntome_Traffikrab,-1,Hauntome,Traffikrab,Hauntkrab,First,Blast,Melee,Single,200,Debuff Target,Melee Defence Down
Hauntome_Trapwurm,-1,Hauntome,Trapwurm,Hauntwurm,First,Meteor,Ranged,Team,112,Debuff Target,Berserk
Hauntome_Triphinx,-1,Hauntome,Triphinx,Hauntphinx,Second,Fist,Melee,Team,150,Buff Self,Evasion Up
Hauntome_Twirligig,-1,Hauntome,Twirligig,Hauntgig,First,Meteor,Ranged,Team,150,Buff Self,Ranged Attack Up
Hauntome_Umbrahella,-1,Hauntome,Umbrahella,Haunthella,Second,Smash,Melee,Team,112,Debuff Target,Leeched
Hauntome_Undyin,-1,Hauntome,Undyin,Hauntdyin,First,Bomb,Ranged,Team,112,Debuff Target,Glass Bonds
Hauntome_Velocirifle,-1,Hauntome,Velocirifle,Hauntrifle,Second,Meteor,Ranged,Team,112,Debuff Target,Poisoned
Hauntome_Vendemon,-1,Hauntome,Vendemon,Hauntdemon,Second,Axe,Melee,Single,200,Buff Self,Cottoned On
Hauntome_Weevilite,-1,Hauntome,Weevilite,Hauntlite,First,Fist,Melee,Team,112,Debuff Target,Shrapnel
Hauntome_Wingloom,-1,Hauntome,Wingloom,Hauntgloom,First,Beam,Ranged,Single,200,Debuff Target,Conductive
Hauntome_Wooltergeist,-1,Hauntome,Wooltergeist,Haunttergeist,Second,Sword,Melee,Single,200,Buff Self,Parry Stance
Hauntome_Wyrmaw,-1,Hauntome,Wyrmaw,Hauntmaw,First,Beam,Ranged,Single,200,Buff Self,Multitarget
Hauntome_Zeustrike,-1,Hauntome,Zeustrike,Hauntstrike,First,Smash,Melee,Team,112,Debuff Target,Ranged Defence Down
Hauntome_Zombleat,-1,Hauntome,Zombleat,Hauntbleat,First,Arrow,Ranged,Single,200,Buff Self,Locked On
Hauntome_Magikrab,-1,Hauntome,Magikrab,Hauntkrab,First,Spikes,Ranged,Single,200,Buff Self,Healing Steam
Hedgeherne_Adeptile,9743,Hedgeherne,Adeptile,Hedgetile,Second,Blast,Melee,Single,200,Debuff Target,Evasion Down
Hedgeherne_Aeroboros,9630,Hedgeherne,Aeroboros,Hedgeboros,First,Spikes,Ranged,Single,200,Debuff Target,Confused
Hedgeherne_Allseer,9672,Hedgeherne,Allseer,Hedgeseer,First,Fist,Melee,Team,150,Buff Self,Melee Attack Up
Hedgeherne_Amphare,-1,Hedgeherne,Amphare,Hedgehare,First,Meteor,Ranged,Team,150,Buff Self,Multitarget
Hedgeherne_Anathema,9740,Hedgeherne,Anathema,Hedgethema,Second,Wheel,Melee,Team,112,Debuff Target,Leeched
Hedgeherne_Apocrowlypse,9668,Hedgeherne,Apocrowlypse,Hedgecrowlypse,First,Spikes,Ranged,Single,200,Debuff Target,Leeched
Hedgeherne_Arkidd,9733,Hedgeherne,Arkidd,Hedgekidd,Second,Sword,Melee,Single,200,Buff Self,Ranged Attack Up
Hedgeherne_Artillerex,9663,Hedgeherne,Artillerex,Hedgerex,Second,Spikes,Ranged,Single,200,Debuff Target,Accuracy Down
Hedgeherne_Auriclaw,9747,Hedgeherne,Auriclaw,Hedgeclaw,Second,Meteor,Ranged,Team,112,Debuff Target,Unitarget
Hedgeherne_Averevoir,9737,Hedgeherne,Averevoir,Hedgerevoir,Second,Sword,Melee,Single,200,Buff Self,Healing Steam
Hedgeherne_Bansheep,9639,Hedgeherne,Bansheep,Hedgesheep,First,Sword,Melee,Single,200,Buff Self,Contact Dmg
Hedgeherne_Beanstalker,9710,Hedgeherne,Beanstalker,Hedgestalker,First,Blast,Melee,Single,200,Debuff Target,Flinched
Hedgeherne_Pawper,9749,Hedgeherne,Pawper,Hedgeper,Second,Meteor,Ranged,Team,150,Buff Self,Mind-Meld
Hedgeherne_Pawprince,9750,Hedgeherne,Pawprince,Hedgeprince,First,Axe,Melee,Single,200,Buff Self,Parry Stance
Hedgeherne_Binterloper,9703,Hedgeherne,Binterloper,Hedgeloper,Second,Shards,Ranged,Team,112,Debuff Target,Ranged Defence Down
Hedgeherne_Binvader,9702,Hedgeherne,Binvader,Hedgevader,First,Arrow,Ranged,Single,200,Buff Self,Melee Defence Up
Hedgeherne_Blossomaw,9647,Hedgeherne,Blossomaw,Hedgemaw,Second,Shards,Ranged,Team,112,Debuff Target,Shrapnel
Hedgeherne_Blunderbusk,-1,Hedgeherne,Blunderbusk,Hedgebusk,Second,Meteor,Ranged,Team,112,Debuff Target,Leeched
Hedgeherne_Boltam,9691,Hedgeherne,Boltam,Hedgetam,Second,Fist,Melee,Team,150,Buff Self,Melee Attack Up
Hedgeherne_Braxsuit,9675,Hedgeherne,Braxsuit,Hedgesuit,First,Axe,Melee,Single,200,Buff Self,Ranged Attack Up
Hedgeherne_Brushroom,9689,Hedgeherne,Brushroom,Hedgeroom,First,Smash,Melee,Team,112,Debuff Target,Berserk
Hedgeherne_Bulletino,9661,Hedgeherne,Bulletino,Hedgetino,Second,Bomb,Ranged,Team,150,Buff Self,Cottoned On
Hedgeherne_Burnace,9716,Hedgeherne,Burnace,Hedgeace,Second,Bomb,Ranged,Team,150,Buff Self,AP Boost
Hedgeherne_Busheye,9693,Hedgeherne,Busheye,Hedgesheye,Second,Shards,Ranged,Team,150,Buff Self,Contact Dmg
Hedgeherne_Candevil,9634,Hedgeherne,Candevil,Hedgedevil,First,Bomb,Ranged,Team,150,Buff Self,Contact Dmg
Hedgeherne_Capricorpse,9643,Hedgeherne,Capricorpse,Hedgecorpse,First,Sword,Melee,Single,200,Debuff Target,AP Drain
Hedgeherne_Carniviper,9626,Hedgeherne,Carniviper,Hedgeviper,Second,Sword,Melee,Single,200,Buff Self,Healing Steam
Hedgeherne_Cat-5,9658,Hedgeherne,Cat-5,Hedge-5,Second,Spikes,Ranged,Single,200,Debuff Target,Shrapnel
Hedgeherne_Charlequin,-1,Hedgeherne,Charlequin,Hedgequin,First,Shards,Ranged,Team,150,Buff Self,Melee Attack Up
Hedgeherne_Clocksley,9669,Hedgeherne,Clocksley,Hedgesley,First,Fist,Melee,Team,112,Debuff Target,Shrapnel
Hedgeherne_Cluckabilly,9720,Hedgeherne,Cluckabilly,Hedgebilly,First,Fist,Melee,Team,112,Debuff Target,Flinched
Hedgeherne_Coaldron,9697,Hedgeherne,Coaldron,Hedgedron,First,Blast,Melee,Single,200,Debuff Target,Petrified
Hedgeherne_Cryoshear,9727,Hedgeherne,Cryoshear,Hedgeshear,Second,Smash,Melee,Team,150,Buff Self,AP Boost
Hedgeherne_Dandylion,9646,Hedgeherne,Dandylion,Hedgelion,First,Smash,Melee,Team,112,Debuff Target,Evasion Down
Hedgeherne_Decibelle,9645,Hedgeherne,Decibelle,Hedgebelle,First,Blast,Melee,Single,200,Buff Self,Multistrike
Hedgeherne_Diveal,9665,Hedgeherne,Diveal,Hedgeveal,Second,Fist,Melee,Team,112,Debuff Target,Ranged Attack Down
Hedgeherne_Diveberg,9742,Hedgeherne,Diveberg,Hedgeberg,First,Arrow,Ranged,Single,200,Buff Self,Healing Steam
Hedgeherne_Djinn Entonic,9732,Hedgeherne,Djinn Entonic,Hedgeentonic,Second,Wheel,Melee,Team,150,Buff Self,Ranged Attack Up
Hedgeherne_Dominoth,9650,Hedgeherne,Dominoth,Hedgenoth,Second,Fist,Melee,Team,112,Debuff Target,Leeched
Hedgeherne_Draculeaf,9711,Hedgeherne,Draculeaf,Hedgeleaf,Second,Shards,Ranged,Team,150,Buff Self,Melee Defence Up
Hedgeherne_Elfless,9686,Hedgeherne,Elfless,Hedgeless,First,Fist,Melee,Team,150,Buff Self,Multitarget
Hedgeherne_Faerious,9688,Hedgeherne,Faerious,Hedgerious,First,Fist,Melee,Team,112,Debuff Target,Glass Bonds
Hedgeherne_Faucetear,9718,Hedgeherne,Faucetear,Hedgetear,First,Sword,Melee,Single,200,Debuff Target,Flinched
Hedgeherne_Ferriclaw,9746,Hedgeherne,Ferriclaw,Hedgeclaw,First,Bomb,Ranged,Team,150,Buff Self,Evasion Up
Hedgeherne_Flapwoods,9676,Hedgeherne,Flapwoods,Hedgewoods,Second,Axe,Melee,Single,200,Debuff Target,Evasion Down
Hedgeherne_Folklord,9649,Hedgeherne,Folklord,Hedgelord,First,Axe,Melee,Single,200,Debuff Target,Petrified
Hedgeherne_Fortiwinx,9678,Hedgeherne,Fortiwinx,Hedgewinx,Second,Shards,Ranged,Team,112,Debuff Target,Resonance
Hedgeherne_Fountess,9719,Hedgeherne,Fountess,Hedgetess,First,Smash,Melee,Team,112,Debuff Target,Glass Bonds
Hedgeherne_Fragliacci,-1,Hedgeherne,Fragliacci,Hedgeliacci,First,Fist,Melee,Team,112,Debuff Target,Conductive
Hedgeherne_Frillypad,9684,Hedgeherne,Frillypad,Hedgepad,Second,Meteor,Ranged,Team,150,Buff Self,Accuracy Up
Hedgeherne_Fungogh,9690,Hedgeherne,Fungogh,Hedgegogh,First,Sword,Melee,Single,200,Debuff Target,Burned
Hedgeherne_Galagor,9699,Hedgeherne,Galagor,Hedgegor,First,Wheel,Melee,Team,150,Buff Self,Healing Steam
Hedgeherne_Gearyu,9664,Hedgeherne,Gearyu,Hedgeryu,First,Arrow,Ranged,Single,200,Debuff Target,Melee Attack Down
Hedgeherne_Glaistain,9738,Hedgeherne,Glaistain,Hedgestain,Second,Fist,Melee,Team,150,Buff Self,Evasion Up
Hedgeherne_Grampus,9687,Hedgeherne,Grampus,Hedgepus,Second,Fist,Melee,Team,150,Buff Self,Ranged Defence Up
Hedgeherne_Gumbaal,9638,Hedgeherne,Gumbaal,Hedgebaal,First,Bomb,Ranged,Team,112,Debuff Target,Sleep
Hedgeherne_Hauntome,-1,Hedgeherne,Hauntome,Hedgetome,Second,Fist,Melee,Team,150,Buff Self,Healing Leaf
Hedgeherne_Hedgeherne,9695,Hedgeherne,Hedgeherne,Jumbo Hedgeherne,First,Blast,Melee,Single,200,Buff Self,Multitarget
Hedgeherne_Hopskin,9622,Hedgeherne,Hopskin,Hedgeskin,Second,Bomb,Ranged,Team,112,Debuff Target,Bomb
Hedgeherne_Huntorch,9694,Hedgeherne,Huntorch,Hedgetorch,Second,Wheel,Melee,Team,150,Buff Self,Evasion Up
Hedgeherne_Icepeck,9726,Hedgeherne,Icepeck,Hedgepeck,First,Sword,Melee,Single,200,Debuff Target,Petrified
Hedgeherne_Jellyton,9706,Hedgeherne,Jellyton,Hedgeton,Second,Spikes,Ranged,Single,200,Buff Self,Ranged Attack Up
Hedgeherne_Jormungold,9628,Hedgeherne,Jormungold,Hedgegold,Second,Smash,Melee,Team,112,Debuff Target,Speed Down
Hedgeherne_Jumpkin,9709,Hedgeherne,Jumpkin,Hedgekin,Second,Blast,Melee,Single,200,Buff Self,Locked On
Hedgeherne_Khepri,9736,Hedgeherne,Khepri,Hedgepri,First,Blast,Melee,Single,200,Debuff Target,Shrapnel
Hedgeherne_Khufo,9673,Hedgeherne,Khufo,Hedgefo,Second,Wheel,Melee,Team,150,Buff Self,Evasion Up
